"vendor","part_number","family","system_name","description","diameter_mm","center_thickness_mm","total_track_mm","efl_mm","bfl_mm","ffl_mm","fnum","na_image","enp_diameter_mm","glass_codes_json","glass_names_json","coating","wavelength_nm_primary","wavelengths_nm_json","zmx_relpath","lhlt_relpath","imported_at","import_status","import_notes_json","nd_primary","vd_primary","n_elements"
"ThorLabs","LB4553-B","ThorLabs/LB","LB4553-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","45.72","12.51","74.2395","75.2572","70.8388","70.8388","1.646","0.303758","45.72","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4553-B.zmx","ThorLabs/LB/LB4553-B.lhlt","2026-05-17T14:08:06.8967773-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4553-C","ThorLabs/LB","LB4553-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","45.72","12.51","74.2395","75.2572","70.8388","70.8388","1.646","0.303758","45.72","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4553-C.zmx","ThorLabs/LB/LB4553-C.lhlt","2026-05-17T14:08:06.9287425-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4553-UV","ThorLabs/LB","Ø50.8 F=75.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","45.72","12.51","74.1168","74.9983","70.5844","70.5844","1.6404","0.304807","45.72","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4553-UV.zmx","ThorLabs/LB/LB4553-UV.lhlt","2026-05-17T14:08:06.9607234-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4553-YAG","ThorLabs/LB","LB4553-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","45.72","12.51","309.0811","75.2572","70.8388","70.8388","1.646","0.303758","45.72","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4553-YAG.zmx","ThorLabs/LB/LB4553-YAG.lhlt","2026-05-17T14:08:06.9953969-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592","ThorLabs/LB","Ø50.8 F=60.0 UV Fused Silica Bi Convex Lens","ABS.COM","45.72","15.57","58.0049","59.9926","54.4","54.4","1.3122","0.381047","45.72","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4592.zmx","ThorLabs/LB/LB4592.lhlt","2026-05-17T14:08:07.3653196-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-1064","ThorLabs/LB","LB4592-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-1064.zmx","ThorLabs/LB/LB4592-1064.lhlt","2026-05-17T14:08:07.0603720-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-1550","ThorLabs/LB","LB4592-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-1550.zmx","ThorLabs/LB/LB4592-1550.lhlt","2026-05-17T14:08:07.0865916-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-532","ThorLabs/LB","LB4592-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-532.zmx","ThorLabs/LB/LB4592-532.lhlt","2026-05-17T14:08:07.1231024-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-A","ThorLabs/LB","LB4592-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-A.zmx","ThorLabs/LB/LB4592-A.lhlt","2026-05-17T14:08:07.1567499-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-AB","ThorLabs/LB","LB4821 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","45.72","15.57","58.0984","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4592-AB.zmx","ThorLabs/LB/LB4592-AB.lhlt","2026-05-17T14:08:07.1906999-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-B","ThorLabs/LB","LB4592-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-B.zmx","ThorLabs/LB/LB4592-B.lhlt","2026-05-17T14:08:07.2258453-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-C","ThorLabs/LB","LB4592-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-C.zmx","ThorLabs/LB/LB4592-C.lhlt","2026-05-17T14:08:07.2585576-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-UV","ThorLabs/LB","Ø50.8 F=60.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","45.72","15.57","58.0049","59.9926","54.4","54.4","1.3122","0.381047","45.72","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4592-UV.zmx","ThorLabs/LB/LB4592-UV.lhlt","2026-05-17T14:08:07.2932309-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4592-YAG","ThorLabs/LB","LB4592-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","45.72","15.57","58.103","60.197","54.5989","54.5989","1.3166","0.379753","45.72","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4592-YAG.zmx","ThorLabs/LB/LB4592-YAG.lhlt","2026-05-17T14:08:07.3287618-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700","ThorLabs/LB","Ø12.7 F=40.0 UV Fused Silica Bi Convex Lens","ABS.COM","11.43","2.92","40.9306","39.9993","38.9866","38.9866","3.4995","0.142877","11.43","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4700.zmx","ThorLabs/LB/LB4700.lhlt","2026-05-17T14:08:07.6854771-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-1064","ThorLabs/LB","LB4700-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","11.43","2.92","11.5382","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-1064.zmx","ThorLabs/LB/LB4700-1064.lhlt","2026-05-17T14:08:07.3997525-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-1550","ThorLabs/LB","LB4700-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","11.43","2.92","11.5382","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-1550.zmx","ThorLabs/LB/LB4700-1550.lhlt","2026-05-17T14:08:07.4315634-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-532","ThorLabs/LB","LB4700-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","11.43","2.92","11.5382","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-532.zmx","ThorLabs/LB/LB4700-532.lhlt","2026-05-17T14:08:07.4595765-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-A","ThorLabs/LB","LB4700-A, Bi-convexe lens, UV Fused silica, with A coating","ABS.COM","11.43","2.92","19.4614","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-A.zmx","ThorLabs/LB/LB4700-A.lhlt","2026-05-17T14:08:07.4883199-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-AB","ThorLabs/LB","LB4700 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","11.43","2.92","40.9976","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-AB.zmx","ThorLabs/LB/LB4700-AB.lhlt","2026-05-17T14:08:07.5203781-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-B","ThorLabs/LB","LB4700-B, Bi-convexe lens, UV Fused silica, with B coating","ABS.COM","11.43","2.92","19.4614","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-B.zmx","ThorLabs/LB/LB4700-B.lhlt","2026-05-17T14:08:07.5522742-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-C","ThorLabs/LB","LB4700-C, Bi-convexe lens, UV Fused silica, with C coating","ABS.COM","11.43","2.92","19.4614","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-C.zmx","ThorLabs/LB/LB4700-C.lhlt","2026-05-17T14:08:07.5865479-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-UV","ThorLabs/LB","Ø12.7 F=40.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","11.43","2.92","40.9306","39.9993","38.9866","38.9866","3.4995","0.142877","11.43","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4700-UV.zmx","ThorLabs/LB/LB4700-UV.lhlt","2026-05-17T14:08:07.6193251-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4700-YAG","ThorLabs/LB","LB4700-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","11.43","2.92","11.5382","40.1391","39.1253","39.1253","3.5117","0.14238","11.43","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4700-YAG.zmx","ThorLabs/LB/LB4700-YAG.lhlt","2026-05-17T14:08:07.6529997-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710","ThorLabs/LB","Ø50.8 F=300.0 UV Fused Silica Bi Convex Lens","ABS.COM","45.72","5.35","301.4151","299.9959","298.1582","298.1582","6.5616","0.076201","45.72","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4710.zmx","ThorLabs/LB/LB4710.lhlt","2026-05-17T14:08:07.9999731-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-1064","ThorLabs/LB","LB4710-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-1064.zmx","ThorLabs/LB/LB4710-1064.lhlt","2026-05-17T14:08:07.7211095-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-1550","ThorLabs/LB","LB4710-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-1550.zmx","ThorLabs/LB/LB4710-1550.lhlt","2026-05-17T14:08:07.7479010-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-532","ThorLabs/LB","LB4710-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-532.zmx","ThorLabs/LB/LB4710-532.lhlt","2026-05-17T14:08:07.7805973-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-A","ThorLabs/LB","LB4710-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-A.zmx","ThorLabs/LB/LB4710-A.lhlt","2026-05-17T14:08:07.8125096-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-AB","ThorLabs/LB","LB4710 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","45.72","5.35","301.8977","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4710-AB.zmx","ThorLabs/LB/LB4710-AB.lhlt","2026-05-17T14:08:07.8475813-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-B","ThorLabs/LB","LB4710-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-B.zmx","ThorLabs/LB/LB4710-B.lhlt","2026-05-17T14:08:07.8739719-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-C","ThorLabs/LB","LB4710-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-C.zmx","ThorLabs/LB/LB4710-C.lhlt","2026-05-17T14:08:07.9060185-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-UV","ThorLabs/LB","Ø50.8 F=300.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","45.72","5.35","301.4151","299.9959","298.1582","298.1582","6.5616","0.076201","45.72","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4710-UV.zmx","ThorLabs/LB/LB4710-UV.lhlt","2026-05-17T14:08:07.9330093-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4710-YAG","ThorLabs/LB","LB4710-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","45.72","5.35","301.9211","301.0514","299.2117","299.2117","6.5847","0.075934","45.72","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4710-YAG.zmx","ThorLabs/LB/LB4710-YAG.lhlt","2026-05-17T14:08:07.9672754-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738","ThorLabs/LB","Ø6.0 F=20.0 UV Fused Silica Bi Convex Lens","ABS.COM","5.4","2","20.872","19.9972","19.3001","19.3001","3.7032","0.135019","5.4","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4738.zmx","ThorLabs/LB/LB4738.lhlt","2026-05-17T14:08:08.3379126-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-1064","ThorLabs/LB","LB4738-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","5.4","2","10.6182","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-1064.zmx","ThorLabs/LB/LB4738-1064.lhlt","2026-05-17T14:08:08.0325393-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-1550","ThorLabs/LB","LB4738-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","5.4","2","10.6182","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-1550.zmx","ThorLabs/LB/LB4738-1550.lhlt","2026-05-17T14:08:08.0679771-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-532","ThorLabs/LB","LB4738-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","5.4","2","10.6182","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-532.zmx","ThorLabs/LB/LB4738-532.lhlt","2026-05-17T14:08:08.0999257-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-A","ThorLabs/LB","LB4738-A, Bi-convexe lens, UV Fused silica, with A coating","ABS.COM","5.4","2","21.0016","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-A.zmx","ThorLabs/LB/LB4738-A.lhlt","2026-05-17T14:08:08.1312365-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-AB","ThorLabs/LB","LB4738 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","5.4","2","20.9052","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-AB.zmx","ThorLabs/LB/LB4738-AB.lhlt","2026-05-17T14:08:08.1688878-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-B","ThorLabs/LB","LB4738-B, Bi-convexe lens, UV Fused silica, with B coating","ABS.COM","5.4","2","21.0016","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-B.zmx","ThorLabs/LB/LB4738-B.lhlt","2026-05-17T14:08:08.2041376-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-C","ThorLabs/LB","LB4738-C, Bi-convexe lens, UV Fused silica, with C coating","ABS.COM","5.4","2","21.0016","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-C.zmx","ThorLabs/LB/LB4738-C.lhlt","2026-05-17T14:08:08.2386142-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-UV","ThorLabs/LB","Ø6.0 F=20.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","5.4","2","20.872","19.9972","19.3001","19.3001","3.7032","0.135019","5.4","[""458678""]","[""F_SILICA""]","THORUV","546.07","[546.07]","ThorLabs/LB/LB4738-UV.zmx","ThorLabs/LB/LB4738-UV.lhlt","2026-05-17T14:08:08.2730364-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4738-YAG","ThorLabs/LB","LB4738-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","5.4","2","10.6182","20.0668","19.3691","19.3691","3.7161","0.13455","5.4","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4738-YAG.zmx","ThorLabs/LB/LB4738-YAG.lhlt","2026-05-17T14:08:08.3078163-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743","ThorLabs/LB","Ø5.0 F=10.0 UV Fused Silica Bi Convex Lens","ABS.COM","4.5","2.22","10.8682","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]",,"587.6","[587.6]","ThorLabs/LB/LB4743.zmx","ThorLabs/LB/LB4743.lhlt","2026-05-17T14:08:08.6655496-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-1064","ThorLabs/LB","LB4743-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-1064.zmx","ThorLabs/LB/LB4743-1064.lhlt","2026-05-17T14:08:08.3742377-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-1550","ThorLabs/LB","LB4743-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-1550.zmx","ThorLabs/LB/LB4743-1550.lhlt","2026-05-17T14:08:08.4096008-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-532","ThorLabs/LB","LB4743-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-532.zmx","ThorLabs/LB/LB4743-532.lhlt","2026-05-17T14:08:08.4458777-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-A","ThorLabs/LB","LB4743-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-A.zmx","ThorLabs/LB/LB4743-A.lhlt","2026-05-17T14:08:08.4729537-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-AB","ThorLabs/LB","LB4743 Bi-Convex - UV Fused Silica,-AB coating","ABS.COM","4.5","2.22","10.8501","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THORABLO","486.09999999999997","[486.09999999999997,587.6,656.3]","ThorLabs/LB/LB4743-AB.zmx","ThorLabs/LB/LB4743-AB.lhlt","2026-05-17T14:08:08.5065931-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-B","ThorLabs/LB","LB4743-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-B.zmx","ThorLabs/LB/LB4743-B.lhlt","2026-05-17T14:08:08.5383640-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-C","ThorLabs/LB","LB4743-C, Bi-convex lense,  UV Fused Silica, with C coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-C.zmx","ThorLabs/LB/LB4743-C.lhlt","2026-05-17T14:08:08.5669282-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-UV","ThorLabs/LB","Ø5.0 F=10.0 UV Coat Fused Silica Bi-Convex Lens","ABS.COM","4.5","2.22","10.8682","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THORUV","587.6","[587.6]","ThorLabs/LB/LB4743-UV.zmx","ThorLabs/LB/LB4743-UV.lhlt","2026-05-17T14:08:08.5994604-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4743-YAG","ThorLabs/LB","LB4743-YAG, Bi-Convex Lens, UV Fused Silica, with YAG coating","ABS.COM","4.5","2.22","10.8382","10.0261","9.2338","9.2338","2.228","0.224413","4.5","[""458678""]","[""F_SILICA""]","THORYAG","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4743-YAG.zmx","ThorLabs/LB/LB4743-YAG.lhlt","2026-05-17T14:08:08.6336587-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821","ThorLabs/LB","Ø50.8 F=100.0 UV Fused Silica Bi Convex Lens","ABS.COM","45.72","10.29","100.2287","99.9994","96.4114","96.411","2.1872","0.228601","45.72","[""458678""]","[""F_SILICA""]",,"546.07","[546.07]","ThorLabs/LB/LB4821.zmx","ThorLabs/LB/LB4821.lhlt","2026-05-17T14:08:08.9851194-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-1064","ThorLabs/LB","LB4821-1064, Bi-Convex Lens, UV Fused Silica, with 1064nm coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THOR1064","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-1064.zmx","ThorLabs/LB/LB4821-1064.lhlt","2026-05-17T14:08:08.6952319-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-1550","ThorLabs/LB","LB4821-1550, Bi-Convex Lens, UV Fused Silica, with 1550nm coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THOR1550","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-1550.zmx","ThorLabs/LB/LB4821-1550.lhlt","2026-05-17T14:08:08.7224118-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-532","ThorLabs/LB","LB4821-532, Bi-Convex Lens, UV Fused Silica, with 532nm coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THOR532","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-532.zmx","ThorLabs/LB/LB4821-532.lhlt","2026-05-17T14:08:08.7550048-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-A","ThorLabs/LB","LB4821-A, Bi-convex lense,  UV Fused Silica, with A coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-A.zmx","ThorLabs/LB/LB4821-A.lhlt","2026-05-17T14:08:08.7883140-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-AB","ThorLabs/LB","LB4821 Bi-Convex - UV Fused Silica, AB coating","ABS.COM","45.72","10.29","100.3807","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THORABLO","486","[486.0,587.6,656.0]","ThorLabs/LB/LB4821-AB.zmx","ThorLabs/LB/LB4821-AB.lhlt","2026-05-17T14:08:08.8208131-07:00","ok",,"1.458461","67.8","1"
"ThorLabs","LB4821-B","ThorLabs/LB","LB4821-B, Bi-convex lense,  UV Fused Silica, with B coating","ABS.COM","45.72","10.29","100.3884","100.3421","96.7501","96.7501","2.1947","0.227821","45.72","[""458678""]","[""F_SILICA""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LB/LB4821-B.zmx","ThorLabs/LB/LB4821-B.lhlt","2026-05-17T14:08:08.8542044-07:00","ok",,"1.458461","67.8","1"
